TIM REL,GTX,GTY,XRAW,YRAW,GT Xmm,GT Ymm,Xmm,Ymm,YAW GT,YAW DATA,PITCH GT,PITCH DATA,GAZE GT,GAZE ANG,DIFF GZ,AOI_IND,AOI_X,AOI_Y,MEAN_ERR,STD ERR
20868.2093,-512,1,-503.2722,-2.8465,-57.856,0.113,-56.8697586,-0.3216545,-5.50781242,0.187860231,0.010790705,-8.55843842,6.995118618,6.042472375,0.952646242,0,0,0,0,0
20901.46344,-512,1,-500.3827,5.5013,-57.856,0.113,-56.5432451,0.6216469,-5.50781242,0.215808931,0.010790705,-8.463449434,6.995118618,6.076886067,0.91823255,0,0,0,0,0
20934.56895,-512,1,-500.6369,5.6032,-57.856,0.113,-56.5719697,0.6331616,-5.50781242,0.21132156,0.010790705,-8.454575635,6.995118618,6.083087857,0.912030761,0,0,0,0,0
20968.07554,-512,1,-502.2968,-5.4086,-57.856,0.113,-56.7595384,-0.6111718,-5.50781242,0.195018676,0.010790705,-8.562292846,6.995118618,6.031491782,0.963626835,0,0,0,0,0
21001.36665,-512,1,-504.7043,-9.4697,-57.856,0.113,-57.0315859,-1.0700761,-5.50781242,0.170573722,0.010790705,-8.603193949,6.995118618,6.025282757,0.96983586,0,0,0,0,0
21034.67199,-512,1,-506.0234,-12.1373,-57.856,0.113,-57.1806442,-1.3715149,-5.50781242,0.158368237,0.010790705,-8.629871526,6.995118618,6.01894439,0.976174227,0,0,0,0,0
21067.93182,-512,1,-507.7878,-13.1859,-57.856,0.113,-57.3800214,-1.4900067,-5.50781242,0.147175135,0.010790705,-8.643407348,6.995118618,6.023306345,0.971812273,0,0,0,0,0
21101.34027,-512,1,-506.9044,-10.9455,-57.856,0.113,-57.2801972,-1.2368415,-5.50781242,0.161789945,0.010790705,-8.624026637,6.995118618,6.026803767,0.968314851,0,0,0,0,0
21134.83548,-512,1,-509.2191,-10.9114,-57.856,0.113,-57.5417583,-1.2329882,-5.50781242,0.141417907,0.010790705,-8.624353867,6.995118618,6.044069536,0.951049082,0,0,0,0,0
21168.30438,-512,1,-511.0027,-9.9851,-57.856,0.113,-57.7433051,-1.1283163,-5.50781242,0.125849508,0.010790705,-8.622548412,6.995118618,6.059972897,0.935145721,0,0,0,0,0
21201.29682,-256,1,-407.6093,3.3703,-28.928,0.113,-46.0598509,0.3808439,-2.760283058,1.130146052,0.010790705,-8.464450561,5.124248824,5.407017001,0.282768177,0,0,0,0,0
21234.44429,-256,1,-258.8595,20.4974,-28.928,0.113,-29.2511235,2.3162062,-2.760283058,2.63951723,0.010790705,-8.288209071,5.124248824,4.638121754,0.48612707,0,0,0,0,0
21268.30787,-256,1,-235.7765,19.1285,-28.928,0.113,-26.6427445,2.1615205,-2.760283058,2.869489852,0.010790705,-8.305910763,5.124248824,4.513904757,0.610344067,0,0,0,0,0
21301.7917,-256,1,-236.6205,8.1616,-28.928,0.113,-26.7381165,0.9222608,-2.760283058,2.861208267,0.010790705,-8.416349296,5.124248824,4.427120076,0.697128748,0,0,0,0,0
21346.6594,-256,1,-234.4243,1.9881,-28.928,0.113,-26.4899459,0.2246553,-2.760283058,2.897932752,0.010790705,-8.467137448,5.124248824,4.366068026,0.758180798,0,0,0,0,0
21380.01309,-256,1,-235.0087,-5.0159,-28.928,0.113,-26.5559831,-0.5667967,-2.760283058,2.895197934,0.010790705,-8.535733665,5.124248824,4.3107646,0.813484224,0,0,0,0,0
21413.00126,-256,1,-251.3052,-7.0606,-28.928,0.113,-28.3974876,-0.7978478,-2.760283058,2.741147484,0.010790705,-8.551002625,5.124248824,4.375628847,0.748619977,0,0,0,0,0
21446.4467,-256,1,-258.5837,-4.8059,-28.928,0.113,-29.2199581,-0.5430667,-2.760283058,2.670607158,0.010790705,-8.536259686,5.124248824,4.429195863,0.695052961,0,0,0,0,0
21467.9998,-256,1,-261.6967,-7.8949,-28.928,0.113,-29.5717271,-0.8921237,-2.760283058,2.637974477,0.010790705,-8.576882706,5.124248824,4.419106757,0.705142067,0,0,0,0,0
21512.33628,-256,1,-268.9889,-12.7722,-28.928,0.113,-30.3957457,-1.4432586,-2.760283058,2.561153998,0.010790705,-8.632229023,5.124248824,4.419370854,0.70487797,0,0,0,0,0
21547.5304,-256,1,-265.9906,-13.7411,-28.928,0.113,-30.0569378,-1.5527443,-2.760283058,2.581632014,0.010790705,-8.637437208,5.124248824,4.397901085,0.726347739,0,0,0,0,0
21578.22018,-256,1,-262.081,-15.2491,-28.928,0.113,-29.615153,-1.7231483,-2.760283058,2.615098249,0.010790705,-8.658500892,5.124248824,4.363906489,0.760342335,0,0,0,0,0
21594.454,-256,1,-254.5895,-4.6834,-28.928,0.113,-28.7686135,-0.5292242,-2.760283058,2.680449127,0.010790705,-8.559348772,5.124248824,4.407410019,0.716838805,0,0,0,0,0
21638.867,-256,1,-259.9694,0.0968,-28.928,0.113,-29.3765422,0.0109384,-2.760283058,2.62356948,0.010790705,-8.517065539,5.124248824,4.472273763,0.651975061,0,0,0,0,0
21649.97,-256,1,-265.4115,-0.0781,-28.928,0.113,-29.9914995,-0.0088253,-2.760283058,2.573053139,0.010790705,-8.524944557,5.124248824,4.49733641,0.626912414,0,0,0,0,0
21694.254,-256,1,-267.9474,4.1594,-28.928,0.113,-30.2780562,0.4700122,-2.760283058,2.556230919,0.010790705,-8.475121605,5.124248824,4.545063748,0.579185076,0,0,0,0,0
21731.578,-256,1,-266.3959,6.1552,-28.928,0.113,-30.1027367,0.6955376,-2.760283058,2.580793951,0.010790705,-8.448257456,5.124248824,4.552969659,0.571279165,0,0,0,0,0
21770.86404,-256,1,-266.878,11.6386,-28.928,0.113,-30.157214,1.3151618,-2.760283058,2.578762983,0.010790705,-8.389046254,5.124248824,4.599597704,0.52465112,0,0,0,0,0
21816.62777,-256,1,-269.2264,11.0864,-28.928,0.113,-30.4225832,1.2527632,-2.760283058,2.551814601,0.010790705,-8.392487084,5.124248824,4.609055879,0.515192945,0,0,0,0,0
21849.09824,-256,1,-268.2337,11.2401,-28.928,0.113,-30.3104081,1.2701313,-2.760283058,2.557447913,0.010790705,-8.392297497,5.124248824,4.605419955,0.518828869,0,0,0,0,0
21883.02511,-256,1,-266.4053,10.353,-28.928,0.113,-30.1037989,1.169889,-2.760283058,2.575117411,0.010790705,-8.410414394,5.124248824,4.585748635,0.538500189,0,0,0,0,0
21915.89168,-256,1,-268.2304,4.3905,-28.928,0.113,-30.3100352,0.4961265,-2.760283058,2.553927753,0.010790705,-8.477563355,5.124248824,4.546272334,0.57797649,0,0,0,0,0
21949.95011,-256,1,-268.6575,4.3356,-28.928,0.113,-30.3582975,0.4899228,-2.760283058,2.545999402,0.010790705,-8.480596625,5.124248824,4.54843434,0.575814484,0,0,0,0,0
21983.23696,-256,1,-268.8707,7.1787,-28.928,0.113,-30.3823891,0.8111931,-2.760283058,2.538117386,0.010790705,-8.451347206,5.124248824,4.573032815,0.55121601,0,0,0,0,0
22016.38727,-256,1,-270.1933,15.8232,-28.928,0.113,-30.5318429,1.7880216,-2.760283058,2.522725759,0.010790705,-8.371599226,5.124248824,4.646821863,0.477426961,0,0,0,0,0
22049.90026,-256,1,-272.8728,20.2824,-28.928,0.113,-30.8346264,2.2919112,-2.760283058,2.49943005,0.010790705,-8.336934897,5.124248824,4.693426316,0.430822508,0,0,0,0,0
22082.8422,-256,1,-271.9986,19.9171,-28.928,0.113,-30.7358418,2.2506323,-2.760283058,2.513487343,0.010790705,-8.343501858,5.124248824,4.684083912,0.440164912,0,0,0,0,0
22116.4256,-256,1,-267.4077,19.7165,-28.928,0.113,-30.2170701,2.2279645,-2.760283058,2.562154972,0.010790705,-8.343529655,5.124248824,4.658804276,0.465444548,0,0,0,0,0
22149.54035,-256,1,-266.584,18.0023,-28.928,0.113,-30.123992,2.0342599,-2.760283058,2.571595922,0.010790705,-8.35313796,5.124248824,4.642657279,0.481591545,0,0,0,0,0
22182.70915,-256,1,-265.1809,17.3281,-28.928,0.113,-29.9654417,1.9580753,-2.760283058,2.591814347,0.010790705,-8.360325832,5.124248824,4.629465551,0.494783273,0,0,0,0,0
22215.82533,-256,1,-265.2238,16.0185,-28.928,0.113,-29.9702894,1.8100905,-2.760283058,2.587993837,0.010790705,-8.375213737,5.124248824,4.618430164,0.50581866,0,0,0,0,0
22249.24942,-256,1,-265.7613,14.6697,-28.928,0.113,-30.0310269,1.6576761,-2.760283058,2.57953758,0.010790705,-8.391148058,5.124248824,4.610401025,0.513847799,0,0,0,0,0
22282.94802,-256,1,-270.0456,13.7426,-28.928,0.113,-30.5151528,1.5529138,-2.760283058,2.53278365,0.010790705,-8.398761038,5.124248824,4.626267008,0.497981816,0,0,0,0,0
22316.32518,-256,1,-269.9638,13.6193,-28.928,0.113,-30.5059094,1.5389809,-2.760283058,2.531302791,0.010790705,-8.403262711,5.124248824,4.624513225,0.499735599,0,0,0,0,0
22349.37238,-256,1,-269.0602,12.8674,-28.928,0.113,-30.4038026,1.4540162,-2.760283058,2.540720002,0.010790705,-8.418595846,5.124248824,4.611370043,0.512878782,0,0,0,0,0
22382.36837,-256,1,-268.241,11.5008,-28.928,0.113,-30.311233,1.2995904,-2.760283058,2.54958536,0.010790705,-8.438448571,5.124248824,4.594192235,0.530056589,0,0,0,0,0
22415.52793,-256,1,-263.016,18.9451,-28.928,0.113,-29.720808,2.1407963,-2.760283058,2.598999521,0.010790705,-8.372191748,5.124248824,4.625397878,0.498850946,0,0,0,0,0
22449.27631,-256,1,-264.0473,9.3587,-28.928,0.113,-29.8373449,1.0575331,-2.760283058,2.588956329,0.010790705,-8.46534747,5.124248824,4.555404855,0.568843969,0,0,0,0,0
22482.48777,-256,1,-264.6403,7.2144,-28.928,0.113,-29.9043539,0.8152272,-2.760283058,2.584956463,0.010790705,-8.483703432,5.124248824,4.542249665,0.581999159,0,0,0,0,0
22515.94672,-256,1,-265.2509,1.6392,-28.928,0.113,-29.9733517,0.1852296,-2.760283058,2.587939241,0.010790705,-8.536190106,5.124248824,4.500121474,0.62412735,0,0,0,0,0
22549.31961,-256,1,-265.4147,4.4015,-28.928,0.113,-29.9918611,0.4973695,-2.760283058,2.590729266,0.010790705,-8.505466147,5.124248824,4.522651694,0.60159713,0,0,0,0,0
22582.29996,-256,1,-263.7725,10.7588,-28.928,0.113,-29.8062925,1.2157444,-2.760283058,2.606820502,0.010790705,-8.438172838,5.124248824,4.566285703,0.557963121,0,0,0,0,0
22615.79233,-256,1,-262.0103,23.4219,-28.928,0.113,-29.6071639,2.6466747,-2.760283058,2.627414792,0.010790705,-8.304821232,5.124248824,4.660039632,0.464209192,0,0,0,0,0
22651.09098,-256,1,-261.1702,32.666,-28.928,0.113,-29.5122326,3.691258,-2.760283058,2.635013932,0.010790705,-8.21349522,5.124248824,4.730404213,0.393844611,0,0,0,0,0
22681.91303,-256,1,-262.8028,33.444,-28.928,0.113,-29.6967164,3.779172,-2.760283058,2.614343641,0.010790705,-8.209052113,5.124248824,4.744725982,0.379522842,0,0,0,0,0
22715.68914,-256,1,-267.7978,28.4719,-28.928,0.113,-30.2611514,3.2173247,-2.760283058,2.561434372,0.010790705,-8.263861664,5.124248824,4.728909618,0.395339206,0,0,0,0,0
22749.3088,-256,1,-264.5054,23.6655,-28.928,0.113,-29.8891102,2.6742015,-2.760283058,2.587421325,0.010790705,-8.321894882,5.124248824,4.671665494,0.45258333,0,0,0,0,0
22782.48614,-256,1,-261.8532,25.1701,-28.928,0.113,-29.5894116,2.8442213,-2.760283058,2.610193591,0.010790705,-8.312782347,5.124248824,4.669142765,0.455106059,0,0,0,0,0
22815.27661,-256,1,-266.5197,28.8562,-28.928,0.113,-30.1167261,3.2607506,-2.760283058,2.56131625,0.010790705,-8.274683037,5.124248824,4.723085999,0.401162825,0,0,0,0,0
22858.33234,-256,1,-266.9321,31.504,-28.928,0.113,-30.1633273,3.559952,-2.760283058,2.5543966,0.010790705,-8.244765524,5.124248824,4.748111599,0.376137225,0,0,0,0,0
22882.20872,-256,1,-270.2477,34.5903,-28.928,0.113,-30.5379901,3.9087039,-2.760283058,2.521843183,0.010790705,-8.203259409,5.124248824,4.791873749,0.332375075,0,0,0,0,0
22915.24525,-256,1,-269.722,37.3259,-28.928,0.113,-30.478586,4.2178267,-2.760283058,2.529244977,0.010790705,-8.167525157,5.124248824,4.813463555,0.310785269,0,0,0,0,0
22948.87771,-256,1,-267.2158,40.5923,-28.928,0.113,-30.1953854,4.5869299,-2.760283058,2.558109791,0.010790705,-8.134448019,5.124248824,4.826547736,0.297701088,0,0,0,0,0
22985.77571,-256,1,-264.095,38.1844,-28.928,0.113,-29.842735,4.3148372,-2.760283058,2.595207649,0.010790705,-8.167147798,5.124248824,4.787955701,0.336293123,0,0,0,0,0
23025.63843,-256,1,-268.2065,37.9013,-28.928,0.113,-30.3073345,4.2828469,-2.760283058,2.558087579,0.010790705,-8.177082964,5.124248824,4.802879603,0.321369221,0,0,0,0,0
23058.2433,-256,1,-270.3411,37.7103,-28.928,0.113,-30.5485443,4.2612639,-2.760283058,2.539227114,0.010790705,-8.181318357,5.124248824,4.811111947,0.313136877,0,0,0,0,0
23092.39845,-256,1,-274.0536,35.0148,-28.928,0.113,-30.9680568,3.9566724,-2.760283058,2.499850931,0.010790705,-8.208942671,5.124248824,4.807943392,0.316305432,0,0,0,0,0
23125.87019,-256,1,-273.4719,34.9269,-28.928,0.113,-30.9023247,3.9467397,-2.760283058,2.50448654,0.010790705,-8.216087508,5.124248824,4.802420864,0.32182796,0,0,0,0,0
23159.07526,-256,1,-274.4023,39.7213,-28.928,0.113,-31.0074599,4.4885069,-2.760283058,2.497812949,0.010790705,-8.177909338,5.124248824,4.842323642,0.281925182,0,0,0,0,0
23192.00583,-256,1,-273.7998,43.8768,-28.928,0.113,-30.9393774,4.9580784,-2.760283058,2.509475718,0.010790705,-8.142735388,5.124248824,4.870172327,0.254076498,0,0,0,0,0
23225.64114,-256,1,-273.276,45.2033,-28.928,0.113,-30.880188,5.1079729,-2.760283058,2.520037588,0.010790705,-8.12936142,5.124248824,4.877635066,0.246613758,0,0,0,0,0
23258.79216,-256,1,-270.3867,43.1309,-28.928,0.113,-30.5536971,4.8737917,-2.760283058,2.554889727,0.010790705,-8.140370229,5.124248824,4.8486824,0.275566424,0,0,0,0,0
23292.0086,-256,1,-269.2198,40.3358,-28.928,0.113,-30.4218374,4.5579454,-2.760283058,2.570718032,0.010790705,-8.166687473,5.124248824,4.819450013,0.304798811,0,0,0,0,0
23325.26345,-256,1,-268.6586,35.8235,-28.928,0.113,-30.3584218,4.0480555,-2.760283058,2.581718148,0.010790705,-8.215884823,5.124248824,4.77823275,0.346016074,0,0,0,0,0
23358.10015,-256,1,-269.8554,31.4361,-28.928,0.113,-30.4936602,3.5522793,-2.760283058,2.580765106,0.010790705,-8.247226525,5.124248824,4.751241421,0.373007403,0,0,0,0,0
23382.14721,-256,1,-267.8193,24.2665,-28.928,0.113,-30.2635809,2.7421145,-2.760283058,2.604623677,0.010790705,-8.320883398,5.124248824,4.681807361,0.442441463,0,0,0,0,0
23425.5457,-256,1,-269.1154,23.8189,-28.928,0.113,-30.4100402,2.6915357,-2.760283058,2.59591604,0.010790705,-8.331465868,5.124248824,4.682196009,0.442052815,0,0,0,0,0
23458.04959,-256,1,-267.9226,26.393,-28.928,0.113,-30.2752538,2.982409,-2.760283058,2.608165847,0.010790705,-8.309586012,5.124248824,4.695807303,0.428441521,0,0,0,0,0
23481.95513,-256,1,-270.819,29.4601,-28.928,0.113,-30.602547,3.3289913,-2.760283058,2.579509038,0.010790705,-8.28275963,5.124248824,4.733760173,0.390488651,0,0,0,0,0
23525.18153,-256,1,-265.9258,22.1266,-28.928,0.113,-30.0496154,2.5003058,-2.760283058,2.629558943,0.010790705,-8.363375441,5.124248824,4.648116229,0.476132595,0,0,0,0,0
23558.56082,-256,1,-266.0602,21.7892,-28.928,0.113,-30.0648026,2.4621796,-2.760283058,2.629947926,0.010790705,-8.368174695,5.124248824,4.644847219,0.479401606,0,0,0,0,0
23592.14706,-256,1,-266.3437,23.819,-28.928,0.113,-30.0968381,2.691547,-2.760283058,2.628166033,0.010790705,-8.350742624,5.124248824,4.661723074,0.46252575,0,0,0,0,0
23625.26039,-256,1,-269.452,24.6627,-28.928,0.113,-30.448076,2.7868851,-2.760283058,2.59812857,0.010790705,-8.342985563,5.124248824,4.683347988,0.440900836,0,0,0,0,0
23670.45237,-256,1,-270.4281,18.7818,-28.928,0.113,-30.5583753,2.1223434,-2.760283058,2.592725288,0.010790705,-8.407401818,5.124248824,4.639441891,0.484806933,0,0,0,0,0
23702.94843,-256,1,-268.0581,14.1494,-28.928,0.113,-30.2905653,1.5988822,-2.760283058,2.620250656,0.010790705,-8.458778495,5.124248824,4.588188686,0.536060138,0,0,0,0,0
23736.40169,-256,1,-266.0487,17.0163,-28.928,0.113,-30.0635031,1.9228419,-2.760283058,2.641792569,0.010790705,-8.436844217,5.124248824,4.598344176,0.525904648,0,0,0,0,0
23758.24138,-256,1,-266.5565,16.5247,-28.928,0.113,-30.1208845,1.8672911,-2.760283058,2.633547104,0.010790705,-8.449201271,5.124248824,4.595859655,0.528389169,0,0,0,0,0
23803.10339,-256,1,-270.8141,18.9471,-28.928,0.113,-30.6019933,2.1410223,-2.760283058,2.583098303,0.010790705,-8.423294738,5.124248824,4.638869139,0.485379685,0,0,0,0,0
23836.72661,-256,1,-273.6548,16.5913,-28.928,0.113,-30.9229924,1.8748169,-2.760283058,2.542183327,0.010790705,-8.436575388,5.124248824,4.639638373,0.484610451,0,0,0,0,0
23870.11728,-256,1,-143.2828,31.9877,-28.928,0.113,-16.1909564,3.6146101,-2.760283058,3.837080937,0.010790705,-8.295785278,5.124248824,4.230183965,0.894064859,0,0,0,0,0
23903.08483,-256,1,-122.0986,31.3272,-28.928,0.113,-13.7971418,3.5399736,-2.760283058,4.045633809,0.010790705,-8.288505017,5.124248824,4.169915592,0.954333232,0,0,0,0,0
23936.48048,-256,1,-102.9336,35.5852,-28.928,0.113,-11.6314968,4.0211276,-2.760283058,4.23697696,0.010790705,-8.240956564,5.124248824,4.165822907,0.958425918,0,0,0,0,0
23969.90814,-256,1,-102.1384,40.3443,-28.928,0.113,-11.5416392,4.5589059,-2.760283058,4.24421074,0.010790705,-8.183533755,5.124248824,4.210956141,0.913292683,0,0,0,0,0
24003.44886,-256,1,-101.7419,40.0242,-28.928,0.113,-11.4968347,4.5227346,-2.760283058,4.24292714,0.010790705,-8.1701639,5.124248824,4.212410095,0.911838729,0,0,0,0,0
24036.93198,-256,1,-103.5277,33.1379,-28.928,0.113,-11.6986301,3.7445827,-2.760283058,4.216366908,0.010790705,-8.222341515,5.124248824,4.158509403,0.965739421,0,0,0,0,0
24058.06765,-256,1,-101.5124,21.7236,-28.928,0.113,-11.4709012,2.4547668,-2.760283058,4.23367542,0.010790705,-8.312585911,5.124248824,4.055506484,1.06874234,0,0,0,0,0
24102.80806,-256,1,-100.1351,14.495,-28.928,0.113,-11.3152663,1.637935,-2.760283058,4.243044291,0.010790705,-8.365769197,5.124248824,3.991059872,1.133188952,0,0,0,0,0
24136.8864,-256,1,-102.148,9.9462,-28.928,0.113,-11.542724,1.1239206,-2.760283058,4.223556508,0.010790705,-8.406555668,5.124248824,3.954386911,1.169861913,0,0,0,0,0
24158.34066,-256,1,-102.1857,11.1403,-28.928,0.113,-11.5469841,1.2588539,-2.760283058,4.22209826,0.010790705,-8.401992828,5.124248824,3.964217265,1.16003156,0,0,0,0,0
24203.22898,-256,1,-59.0008,17.4236,-28.928,0.113,-6.6670904,1.9688668,-2.760283058,4.644674551,0.010790705,-8.339186719,5.124248824,3.948676119,1.175572705,0,0,0,0,0
24236.50231,-1,1,-42.0999,19.1114,-0.113,0.113,-4.7572887,2.1595882,-0.010790705,4.802864981,0.010790705,-8.317369127,4.31894878,3.950561831,0.36838695,0,0,0,0,0
24270.0281,-1,1,-29.2786,22.5457,-0.113,0.113,-3.3084818,2.5476641,-0.010790705,4.925207409,0.010790705,-8.276794889,4.31894878,3.977065062,0.341883718,0,0,0,0,0
24303.11157,-1,1,-19.1959,25.8325,-0.113,0.113,-2.1691367,2.9190725,-0.010790705,5.026403042,0.010790705,-8.241880256,4.31894878,4.003903209,0.315045571,0,0,0,0,0
24336.79808,-1,1,-13.6693,25.5214,-0.113,0.113,-1.5446309,2.8839182,-0.010790705,5.083957469,0.010790705,-8.248421989,4.31894878,3.998013537,0.320935243,0,0,0,0,0
24369.82394,-1,1,-11.7784,24.4576,-0.113,0.113,-1.3309592,2.7637088,-0.010790705,5.102228753,0.010790705,-8.265070572,4.31894878,3.986291193,0.332657587,0,0,0,0,0
24403.08163,-1,1,-12.6023,22.9043,-0.113,0.113,-1.4240599,2.5881859,-0.010790705,5.100992151,0.010790705,-8.283188818,4.31894878,3.972332548,0.346616232,0,0,0,0,0
24437.06255,-1,1,-32.4467,9.671,-0.113,0.113,-3.6664771,1.092823,-0.010790705,0.1850397,0.010790705,4.08622601,4.31894878,83.89009461,79.57114583,0,0,0,0,0
24469.39434,-1,1,-32.4467,9.671,-0.113,0.113,-3.6664771,1.092823,-0.010790705,0.1850397,0.010790705,4.08622601,4.31894878,83.89009461,79.57114583,0,0,0,0,0
24503.22876,-1,1,-32.4467,9.671,-0.113,0.113,-3.6664771,1.092823,-0.010790705,0.1850397,0.010790705,4.08622601,4.31894878,83.89009461,79.57114583,0,0,0,0,0
24536.65357,-1,1,-32.4467,9.671,-0.113,0.113,-3.6664771,1.092823,-0.010790705,0.1850397,0.010790705,4.08622601,4.31894878,83.89009461,79.57114583,0,0,0,0,0
24569.36867,-1,1,-32.4467,9.671,-0.113,0.113,-3.6664771,1.092823,-0.010790705,0.1850397,0.010790705,4.08622601,4.31894878,83.89009461,79.57114583,0,0,0,0,0
24602.68823,-1,1,-122.3821,-74.7262,-0.113,0.113,-13.8291773,-8.4440606,-0.010790705,-0.722931304,0.010790705,3.237622657,4.31894878,91.06665608,86.7477073,0,0,0,0,0
24636.26878,-1,1,20.3497,-0.3028,-0.113,0.113,2.2995161,-0.0342164,-0.010790705,5.438787526,0.010790705,-8.504145279,4.31894878,3.761672149,0.557276631,0,0,0,0,0
24669.47456,-1,1,-45.3234,29.4326,-0.113,0.113,-5.1215442,3.3258838,-0.010790705,4.779955972,0.010790705,-8.212880294,4.31894878,4.052028864,0.266919916,0,0,0,0,0
24703.07999,-1,1,95.9555,-12.373,-0.113,0.113,10.8429715,-1.398149,-0.010790705,6.184764837,0.010790705,-8.645589898,4.31894878,3.75924892,0.55969986,0,0,0,0,0
24736.1279,-1,1,78.2733,-3.7907,-0.113,0.113,8.8448829,-0.4283491,-0.010790705,6.004450439,0.010790705,-8.563728041,4.31894878,3.797905178,0.521043602,0,0,0,0,0
24781.15276,-1,1,37.7554,3.742,-0.113,0.113,4.2663602,0.422846,-0.010790705,5.599620362,0.010790705,-8.487578061,4.31894878,3.807396414,0.511552366,0,0,0,0,0
24814.29098,-1,1,15.7724,23.5431,-0.113,0.113,1.7822812,2.6603703,-0.010790705,5.379037449,0.010790705,-8.285836826,4.31894878,3.978895455,0.340053325,0,0,0,0,0
24847.55152,-1,1,-0.3403,47.4982,-0.113,0.113,-0.0384539,5.3672966,-0.010790705,5.21351586,0.010790705,-8.041420442,4.31894878,4.203505838,0.115442942,0,0,0,0,0
24881.09722,-1,1,-5.5784,51.9795,-0.113,0.113,-0.6303592,5.8736835,-0.010790705,5.161825178,0.010790705,-7.997634947,4.31894878,4.24568397,0.07326481,0,0,0,0,0
24914.25677,-1,1,-10.3305,48.4469,-0.113,0.113,-1.1673465,5.4744997,-0.010790705,5.109985843,0.010790705,-8.028459501,4.31894878,4.214159207,0.104789573,0,0,0,0,0
24947.26201,-1,1,-2.9679,23.4865,-0.113,0.113,-0.3353727,2.6539745,-0.010790705,5.179273587,0.010790705,-8.267094836,4.31894878,3.979836287,0.339112493,0,0,0,0,0
24980.68824,-1,1,0.197,18.8717,-0.113,0.113,0.022261,2.1325021,-0.010790705,5.207744213,0.010790705,-8.304871325,4.31894878,3.938629862,0.380318918,0,0,0,0,0
25014.34062,-1,1,-0.4743,15.3844,-0.113,0.113,-0.0535959,1.7384372,-0.010790705,5.201146427,0.010790705,-8.334444115,4.31894878,3.907335185,0.411613595,0,0,0,0,0
25047.54782,-1,1,0.1615,13.1315,-0.113,0.113,0.0182495,1.4838595,-0.010790705,5.20708747,0.010790705,-8.355237065,4.31894878,3.886959613,0.431989167,0,0,0,0,0
25080.83822,-1,1,-2.3233,9.8138,-0.113,0.113,-0.2625329,1.1089594,-0.010790705,5.186805227,0.010790705,-8.389116421,4.31894878,3.854273211,0.464675569,0,0,0,0,0
25114.02622,-1,1,-2.8785,9.5301,-0.113,0.113,-0.3252705,1.0769013,-0.010790705,5.188055825,0.010790705,-8.39184541,4.31894878,3.849940303,0.469008477,0,0,0,0,0
25147.58544,-1,1,-6.4448,16.3885,-0.113,0.113,-0.7282624,1.8519005,-0.010790705,5.158780642,0.010790705,-8.319187578,4.31894878,3.915042704,0.403906076,0,0,0,0,0
25179.88239,-1,1,-7.1069,17.7549,-0.113,0.113,-0.8030797,2.0063037,-0.010790705,5.159727394,0.010790705,-8.303865125,4.31894878,3.927735132,0.391213648,0,0,0,0,0
25213.91806,-1,1,-2.4775,12.3874,-0.113,0.113,-0.2799575,1.3997762,-0.010790705,5.214583285,0.010790705,-8.366058571,4.31894878,3.873211739,0.445737041,0,0,0,0,0
25250.57996,-1,1,-1.0344,7.2308,-0.113,0.113,-0.1168872,0.8170804,-0.010790705,5.232186824,0.010790705,-8.424574877,4.31894878,3.821714015,0.497234765,0,0,0,0,0
25280.83381,-1,1,8.6872,20.655,-0.113,0.113,0.9816536,2.334015,-0.010790705,5.319165558,0.010790705,-8.304012858,4.31894878,3.949293662,0.369655118,0,0,0,0,0
25313.85754,-1,1,13.3122,24.6764,-0.113,0.113,1.5042786,2.7884332,-0.010790705,5.361412843,0.010790705,-8.261957754,4.31894878,3.990229285,0.328719495,0,0,0,0,0
25347.48645,-1,1,14.2833,24.104,-0.113,0.113,1.6140129,2.723752,-0.010790705,5.371587661,0.010790705,-8.279853901,4.31894878,3.981899769,0.337049011,0,0,0,0,0
25380.15745,-1,1,12.8406,26.6524,-0.113,0.113,1.4509878,3.0117212,-0.010790705,5.360364134,0.010790705,-8.263520714,4.31894878,4.002242747,0.316706033,0,0,0,0,0
25414.10992,-1,1,12.3563,26.5249,-0.113,0.113,1.3962619,2.9973137,-0.010790705,5.359055466,0.010790705,-8.275937464,4.31894878,3.997574922,0.321373858,0,0,0,0,0
25447.45793,-1,1,12.2272,23.3209,-0.113,0.113,1.3816736,2.6352617,-0.010790705,5.350704431,0.010790705,-8.318128126,4.31894878,3.9656538,0.35329498,0,0,0,0,0
25480.47455,-1,1,14.4287,16.6975,-0.113,0.113,1.6304431,1.8868175,-0.010790705,5.366356141,0.010790705,-8.376995384,4.31894878,3.906178085,0.412770695,0,0,0,0,0
25513.71873,-1,1,12.8431,14.8863,-0.113,0.113,1.4512703,1.6821519,-0.010790705,5.347661732,0.010790705,-8.404065314,4.31894878,3.886301954,0.432646826,0,0,0,0,0
25557.06957,-1,1,14.0348,15.7067,-0.113,0.113,1.5859324,1.7748571,-0.010790705,5.361957868,0.010790705,-8.403920585,4.31894878,3.892200685,0.426748095,0,0,0,0,0
25590.69706,-1,1,13.1546,17.275,-0.113,0.113,1.4864698,1.952075,-0.010790705,5.35107609,0.010790705,-8.390741536,4.31894878,3.906370997,0.412577783,0,0,0,0,0
25623.81536,-1,1,13.7751,21.3822,-0.113,0.113,1.5565863,2.4161886,-0.010790705,5.363410711,0.010790705,-8.348049487,4.31894878,3.94526506,0.37368372,0,0,0,0,0
